voltage_ratio[-],true_position(de=f0 mm),true_position(de=f2 mm),true_position(de=f4 mm),true_position(de=f6 mm),true_position(de=f8 mm),true_position(de=f10 mm)
-0.635245286,non,-0.015859733,-0.031719467,-0.0475792,-0.063438933,-0.079298667
-0.633074839,non,-0.0157992,-0.0315984,-0.0473976,-0.0631968,-0.078996
-0.630901275,non,-0.015738667,-0.031477333,-0.047216,-0.062954667,-0.078693333
-0.628724611,non,-0.015678133,-0.031356267,-0.0470344,-0.062712533,-0.078390667
-0.626544863,non,-0.0156176,-0.0312352,-0.0468528,-0.0624704,-0.078088
-0.624362047,non,-0.015557067,-0.031114133,-0.0466712,-0.062228267,-0.077785333
-0.622176179,non,-0.015496533,-0.030993067,-0.0464896,-0.061986133,-0.077482667
-0.619987275,non,-0.015436,-0.030872,-0.046308,-0.061744,-0.07718
-0.617795352,non,-0.015375467,-0.030750933,-0.0461264,-0.061501867,-0.076877333
-0.615600425,non,-0.015314933,-0.030629867,-0.0459448,-0.061259733,-0.076574667
-0.61340251,non,-0.0152544,-0.0305088,-0.0457632,-0.0610176,-0.076272
-0.611201624,non,-0.015193867,-0.030387733,-0.0455816,-0.060775467,-0.075969333
-0.608997781,non,-0.015133333,-0.030266667,-0.0454,-0.060533333,-0.075666667
-0.606790998,non,-0.0150728,-0.0301456,-0.0452184,-0.0602912,-0.075364
-0.60458129,non,-0.015012267,-0.030024533,-0.0450368,-0.060049067,-0.075061333
-0.602368673,non,-0.014951733,-0.029903467,-0.0448552,-0.059806933,-0.074758667
-0.600153162,non,-0.0148912,-0.0297824,-0.0446736,-0.0595648,-0.074456
-0.597934773,non,-0.014830667,-0.029661333,-0.044492,-0.059322667,-0.074153333
-0.595713521,non,-0.014770133,-0.029540267,-0.0443104,-0.059080533,-0.073850667
-0.593489422,non,-0.0147096,-0.0294192,-0.0441288,-0.0588384,-0.073548
-0.591262491,non,-0.014649067,-0.029298133,-0.0439472,-0.058596267,-0.073245333
-0.589032742,non,-0.014588533,-0.029177067,-0.0437656,-0.058354133,-0.072942667
-0.586800192,non,-0.014528,-0.029056,-0.043584,-0.058112,-0.07264
-0.584564856,non,-0.014467467,-0.028934933,-0.0434024,-0.057869867,-0.072337333
-0.582326747,non,-0.014406933,-0.028813867,-0.0432208,-0.057627733,-0.072034667
-0.580085883,non,-0.0143464,-0.0286928,-0.0430392,-0.0573856,-0.071732
-0.577842276,non,-0.014285867,-0.028571733,-0.0428576,-0.057143467,-0.071429333
-0.575595943,non,-0.014225333,-0.028450667,-0.042676,-0.056901333,-0.071126667
-0.573346898,non,-0.0141648,-0.0283296,-0.0424944,-0.0566592,-0.070824
-0.571095156,non,-0.014104267,-0.028208533,-0.0423128,-0.056417067,-0.070521333
-0.568840731,non,-0.014043733,-0.028087467,-0.0421312,-0.056174933,-0.070218667
-0.566583639,non,-0.0139832,-0.0279664,-0.0419496,-0.0559328,-0.069916
-0.564323894,non,-0.013922667,-0.027845333,-0.041768,-0.055690667,-0.069613333
-0.56206151,non,-0.013862133,-0.027724267,-0.0415864,-0.055448533,-0.069310667
-0.559796502,non,-0.0138016,-0.0276032,-0.0414048,-0.0552064,-0.069008
-0.557528885,non,-0.013741067,-0.027482133,-0.0412232,-0.054964267,-0.068705333
-0.555258673,non,-0.013680533,-0.027361067,-0.0410416,-0.054722133,-0.068402667
-0.55298588,non,-0.01362,-0.02724,-0.04086,-0.05448,-0.0681
-0.55071052,non,-0.013559467,-0.027118933,-0.0406784,-0.054237867,-0.067797333
-0.548432609,non,-0.013498933,-0.026997867,-0.0404968,-0.053995733,-0.067494667
-0.54615216,non,-0.0134384,-0.0268768,-0.0403152,-0.0537536,-0.067192
-0.543869187,non,-0.013377867,-0.026755733,-0.0401336,-0.053511467,-0.066889333
-0.541583704,non,-0.013317333,-0.026634667,-0.039952,-0.053269333,-0.066586667
-0.539295726,non,-0.0132568,-0.0265136,-0.0397704,-0.0530272,-0.066284
-0.537005267,non,-0.013196267,-0.026392533,-0.0395888,-0.052785067,-0.065981333
-0.53471234,non,-0.013135733,-0.026271467,-0.0394072,-0.052542933,-0.065678667
-0.53241696,non,-0.0130752,-0.0261504,-0.0392256,-0.0523008,-0.065376
-0.53011914,non,-0.013014667,-0.026029333,-0.039044,-0.052058667,-0.065073333
-0.527818895,non,-0.012954133,-0.025908267,-0.0388624,-0.051816533,-0.064770667
-0.525516238,non,-0.0128936,-0.0257872,-0.0386808,-0.0515744,-0.064468
-0.523211182,non,-0.012833067,-0.025666133,-0.0384992,-0.051332267,-0.064165333
-0.520903743,non,-0.012772533,-0.025545067,-0.0383176,-0.051090133,-0.063862667
-0.518593932,non,-0.012712,-0.025424,-0.038136,-0.050848,-0.06356
-0.516281765,non,-0.012651467,-0.025302933,-0.0379544,-0.050605867,-0.063257333
-0.513967254,non,-0.012590933,-0.025181867,-0.0377728,-0.050363733,-0.062954667
-0.511650413,non,-0.0125304,-0.0250608,-0.0375912,-0.0501216,-0.062652
-0.509331256,non,-0.012469867,-0.024939733,-0.0374096,-0.049879467,-0.062349333
-0.507009797,non,-0.012409333,-0.024818667,-0.037228,-0.049637333,-0.062046667
-0.504686048,non,-0.0123488,-0.0246976,-0.0370464,-0.0493952,-0.061744
-0.502360022,non,-0.012288267,-0.024576533,-0.0368648,-0.049153067,-0.061441333
-0.500031735,non,-0.012227733,-0.024455467,-0.0366832,-0.048910933,-0.061138667
-0.497701198,non,-0.0121672,-0.0243344,-0.0365016,-0.0486688,-0.060836
-0.495368425,non,-0.012106667,-0.024213333,-0.03632,-0.048426667,-0.060533333
-0.493033429,non,-0.012046133,-0.024092267,-0.0361384,-0.048184533,-0.060230667
-0.490696223,non,-0.0119856,-0.0239712,-0.0359568,-0.0479424,-0.059928
-0.488356822,non,-0.011925067,-0.023850133,-0.0357752,-0.047700267,-0.059625333
-0.486015237,non,-0.011864533,-0.023729067,-0.0355936,-0.047458133,-0.059322667
-0.483671482,non,-0.011804,-0.023608,-0.035412,-0.047216,-0.05902
-0.48132557,non,-0.011743467,-0.023486933,-0.0352304,-0.046973867,-0.058717333
-0.478977513,non,-0.011682933,-0.023365867,-0.0350488,-0.046731733,-0.058414667
-0.476627326,non,-0.0116224,-0.0232448,-0.0348672,-0.0464896,-0.058112
-0.474275021,non,-0.011561867,-0.023123733,-0.0346856,-0.046247467,-0.057809333
-0.47192061,non,-0.011501333,-0.023002667,-0.034504,-0.046005333,-0.057506667
-0.469564108,non,-0.0114408,-0.0228816,-0.0343224,-0.0457632,-0.057204
-0.467205525,non,-0.011380267,-0.022760533,-0.0341408,-0.045521067,-0.056901333
-0.464844877,non,-0.011319733,-0.022639467,-0.0339592,-0.045278933,-0.056598667
-0.462482174,non,-0.0112592,-0.0225184,-0.0337776,-0.0450368,-0.056296
-0.46011743,non,-0.011198667,-0.022397333,-0.033596,-0.044794667,-0.055993333
-0.457750658,non,-0.011138133,-0.022276267,-0.0334144,-0.044552533,-0.055690667
-0.455381871,non,-0.0110776,-0.0221552,-0.0332328,-0.0443104,-0.055388
-0.45301108,non,-0.011017067,-0.022034133,-0.0330512,-0.044068267,-0.055085333
-0.450638299,non,-0.010956533,-0.021913067,-0.0328696,-0.043826133,-0.054782667
-0.44826354,non,-0.010896,-0.021792,-0.032688,-0.043584,-0.05448
-0.445886816,non,-0.010835467,-0.021670933,-0.0325064,-0.043341867,-0.054177333
-0.44350814,non,-0.010774933,-0.021549867,-0.0323248,-0.043099733,-0.053874667
-0.441127523,non,-0.0107144,-0.0214288,-0.0321432,-0.0428576,-0.053572
-0.438744978,non,-0.010653867,-0.021307733,-0.0319616,-0.042615467,-0.053269333
-0.436360518,non,-0.010593333,-0.021186667,-0.03178,-0.042373333,-0.052966667
-0.433974155,non,-0.0105328,-0.0210656,-0.0315984,-0.0421312,-0.052664
-0.431585901,non,-0.010472267,-0.020944533,-0.0314168,-0.041889067,-0.052361333
-0.42919577,non,-0.010411733,-0.020823467,-0.0312352,-0.041646933,-0.052058667
-0.426803772,non,-0.0103512,-0.0207024,-0.0310536,-0.0414048,-0.051756
-0.424409921,non,-0.010290667,-0.020581333,-0.030872,-0.041162667,-0.051453333
-0.422014229,non,-0.010230133,-0.020460267,-0.0306904,-0.040920533,-0.051150667
-0.419616708,non,-0.0101696,-0.0203392,-0.0305088,-0.0406784,-0.050848
-0.417217369,non,-0.010109067,-0.020218133,-0.0303272,-0.040436267,-0.050545333
-0.414816227,non,-0.010048533,-0.020097067,-0.0301456,-0.040194133,-0.050242667
-0.412413291,non,-0.009988,-0.019976,-0.029964,-0.039952,-0.04994
-0.410008575,non,-0.009927467,-0.019854933,-0.0297824,-0.039709867,-0.049637333
-0.407602091,non,-0.009866933,-0.019733867,-0.0296008,-0.039467733,-0.049334667
-0.40519385,non,-0.0098064,-0.0196128,-0.0294192,-0.0392256,-0.049032
-0.402783866,non,-0.009745867,-0.019491733,-0.0292376,-0.038983467,-0.048729333
-0.400372149,non,-0.009685333,-0.019370667,-0.029056,-0.038741333,-0.048426667
-0.397958712,non,-0.0096248,-0.0192496,-0.0288744,-0.0384992,-0.048124
-0.395543567,non,-0.009564267,-0.019128533,-0.0286928,-0.038257067,-0.047821333
-0.393126725,non,-0.009503733,-0.019007467,-0.0285112,-0.038014933,-0.047518667
-0.390708199,non,-0.0094432,-0.0188864,-0.0283296,-0.0377728,-0.047216
-0.388288001,non,-0.009382667,-0.018765333,-0.028148,-0.037530667,-0.046913333
-0.385866141,non,-0.009322133,-0.018644267,-0.0279664,-0.037288533,-0.046610667
-0.383442634,non,-0.0092616,-0.0185232,-0.0277848,-0.0370464,-0.046308
-0.381017489,non,-0.009201067,-0.018402133,-0.0276032,-0.036804267,-0.046005333
-0.378590719,non,-0.009140533,-0.018281067,-0.0274216,-0.036562133,-0.045702667
-0.376162335,non,-0.00908,-0.01816,-0.02724,-0.03632,-0.0454
-0.37373235,non,-0.009019467,-0.018038933,-0.0270584,-0.036077867,-0.045097333
-0.371300775,non,-0.008958933,-0.017917867,-0.0268768,-0.035835733,-0.044794667
-0.368867622,non,-0.0088984,-0.0177968,-0.0266952,-0.0355936,-0.044492
-0.366432902,non,-0.008837867,-0.017675733,-0.0265136,-0.035351467,-0.044189333
-0.363996627,non,-0.008777333,-0.017554667,-0.026332,-0.035109333,-0.043886667
-0.361558809,non,-0.0087168,-0.0174336,-0.0261504,-0.0348672,-0.043584
-0.359119459,non,-0.008656267,-0.017312533,-0.0259688,-0.034625067,-0.043281333
-0.35667859,non,-0.008595733,-0.017191467,-0.0257872,-0.034382933,-0.042978667
-0.354236211,non,-0.0085352,-0.0170704,-0.0256056,-0.0341408,-0.042676
-0.351792336,non,-0.008474667,-0.016949333,-0.025424,-0.033898667,-0.042373333
-0.349346975,non,-0.008414133,-0.016828267,-0.0252424,-0.033656533,-0.042070667
-0.346900141,non,-0.0083536,-0.0167072,-0.0250608,-0.0334144,-0.041768
-0.344451843,non,-0.008293067,-0.016586133,-0.0248792,-0.033172267,-0.041465333
-0.342002095,non,-0.008232533,-0.016465067,-0.0246976,-0.032930133,-0.041162667
-0.339550908,non,-0.008172,-0.016344,-0.024516,-0.032688,-0.04086
-0.337098292,non,-0.008111467,-0.016222933,-0.0243344,-0.032445867,-0.040557333
-0.334644259,non,-0.008050933,-0.016101867,-0.0241528,-0.032203733,-0.040254667
-0.332188821,non,-0.0079904,-0.0159808,-0.0239712,-0.0319616,-0.039952
-0.329731989,non,-0.007929867,-0.015859733,-0.0237896,-0.031719467,-0.039649333
-0.327273775,non,-0.007869333,-0.015738667,-0.023608,-0.031477333,-0.039346667
-0.324814189,non,-0.0078088,-0.0156176,-0.0234264,-0.0312352,-0.039044
-0.322353243,non,-0.007748267,-0.015496533,-0.0232448,-0.030993067,-0.038741333
-0.319890948,non,-0.007687733,-0.015375467,-0.0230632,-0.030750933,-0.038438667
-0.317427316,non,-0.0076272,-0.0152544,-0.0228816,-0.0305088,-0.038136
-0.314962358,non,-0.007566667,-0.015133333,-0.0227,-0.030266667,-0.037833333
-0.312496084,non,-0.007506133,-0.015012267,-0.0225184,-0.030024533,-0.037530667
-0.310028507,non,-0.0074456,-0.0148912,-0.0223368,-0.0297824,-0.037228
-0.307559637,non,-0.007385067,-0.014770133,-0.0221552,-0.029540267,-0.036925333
-0.305089486,non,-0.007324533,-0.014649067,-0.0219736,-0.029298133,-0.036622667
-0.302618065,non,-0.007264,-0.014528,-0.021792,-0.029056,-0.03632
-0.300145384,non,-0.007203467,-0.014406933,-0.0216104,-0.028813867,-0.036017333
-0.297671455,non,-0.007142933,-0.014285867,-0.0214288,-0.028571733,-0.035714667
-0.29519629,non,-0.0070824,-0.0141648,-0.0212472,-0.0283296,-0.035412
-0.292719899,non,-0.007021867,-0.014043733,-0.0210656,-0.028087467,-0.035109333
-0.290242293,non,-0.006961333,-0.013922667,-0.020884,-0.027845333,-0.034806667
-0.287763483,non,-0.0069008,-0.0138016,-0.0207024,-0.0276032,-0.034504
-0.285283481,non,-0.006840267,-0.013680533,-0.0205208,-0.027361067,-0.034201333
-0.282802297,non,-0.006779733,-0.013559467,-0.0203392,-0.027118933,-0.033898667
-0.280319943,non,-0.0067192,-0.0134384,-0.0201576,-0.0268768,-0.033596
-0.277836429,non,-0.006658667,-0.013317333,-0.019976,-0.026634667,-0.033293333
-0.275351767,non,-0.006598133,-0.013196267,-0.0197944,-0.026392533,-0.032990667
-0.272865967,non,-0.0065376,-0.0130752,-0.0196128,-0.0261504,-0.032688
-0.27037904,non,-0.006477067,-0.012954133,-0.0194312,-0.025908267,-0.032385333
-0.267890997,non,-0.006416533,-0.012833067,-0.0192496,-0.025666133,-0.032082667
-0.26540185,non,-0.006356,-0.012712,-0.019068,-0.025424,-0.03178
-0.262911609,non,-0.006295467,-0.012590933,-0.0188864,-0.025181867,-0.031477333
-0.260420284,non,-0.006234933,-0.012469867,-0.0187048,-0.024939733,-0.031174667
-0.257927888,non,-0.0061744,-0.0123488,-0.0185232,-0.0246976,-0.030872
-0.25543443,non,-0.006113867,-0.012227733,-0.0183416,-0.024455467,-0.030569333
-0.252939922,non,-0.006053333,-0.012106667,-0.01816,-0.024213333,-0.030266667
-0.250444374,non,-0.0059928,-0.0119856,-0.0179784,-0.0239712,-0.029964
-0.247947798,non,-0.005932267,-0.011864533,-0.0177968,-0.023729067,-0.029661333
-0.245450203,non,-0.005871733,-0.011743467,-0.0176152,-0.023486933,-0.029358667
-0.242951601,non,-0.0058112,-0.0116224,-0.0174336,-0.0232448,-0.029056
-0.240452003,non,-0.005750667,-0.011501333,-0.017252,-0.023002667,-0.028753333
-0.23795142,non,-0.005690133,-0.011380267,-0.0170704,-0.022760533,-0.028450667
-0.235449861,non,-0.0056296,-0.0112592,-0.0168888,-0.0225184,-0.028148
-0.232947339,non,-0.005569067,-0.011138133,-0.0167072,-0.022276267,-0.027845333
-0.230443863,non,-0.005508533,-0.011017067,-0.0165256,-0.022034133,-0.027542667
-0.227939444,non,-0.005448,-0.010896,-0.016344,-0.021792,-0.02724
-0.225434093,non,-0.005387467,-0.010774933,-0.0161624,-0.021549867,-0.026937333
-0.222927821,non,-0.005326933,-0.010653867,-0.0159808,-0.021307733,-0.026634667
-0.220420639,non,-0.0052664,-0.0105328,-0.0157992,-0.0210656,-0.026332
-0.217912556,non,-0.005205867,-0.010411733,-0.0156176,-0.020823467,-0.026029333
-0.215403585,non,-0.005145333,-0.010290667,-0.015436,-0.020581333,-0.025726667
-0.212893735,non,-0.0050848,-0.0101696,-0.0152544,-0.0203392,-0.025424
-0.210383016,non,-0.005024267,-0.010048533,-0.0150728,-0.020097067,-0.025121333
-0.207871441,non,-0.004963733,-0.009927467,-0.0148912,-0.019854933,-0.024818667
-0.205359019,non,-0.0049032,-0.0098064,-0.0147096,-0.0196128,-0.024516
-0.20284576,non,-0.004842667,-0.009685333,-0.014528,-0.019370667,-0.024213333
-0.200331677,non,-0.004782133,-0.009564267,-0.0143464,-0.019128533,-0.023910667
-0.197816778,non,-0.0047216,-0.0094432,-0.0141648,-0.0188864,-0.023608
-0.195301075,non,-0.004661067,-0.009322133,-0.0139832,-0.018644267,-0.023305333
-0.192784578,non,-0.004600533,-0.009201067,-0.0138016,-0.018402133,-0.023002667
-0.190267298,non,-0.00454,-0.00908,-0.01362,-0.01816,-0.0227
-0.187749245,non,-0.004479467,-0.008958933,-0.0134384,-0.017917867,-0.022397333
-0.18523043,non,-0.004418933,-0.008837867,-0.0132568,-0.017675733,-0.022094667
-0.182710863,non,-0.0043584,-0.0087168,-0.0130752,-0.0174336,-0.021792
-0.180190556,non,-0.004297867,-0.008595733,-0.0128936,-0.017191467,-0.021489333
-0.177669517,non,-0.004237333,-0.008474667,-0.012712,-0.016949333,-0.021186667
-0.175147759,non,-0.0041768,-0.0083536,-0.0125304,-0.0167072,-0.020884
-0.172625291,non,-0.004116267,-0.008232533,-0.0123488,-0.016465067,-0.020581333
-0.170102124,non,-0.004055733,-0.008111467,-0.0121672,-0.016222933,-0.020278667
-0.167578268,non,-0.0039952,-0.0079904,-0.0119856,-0.0159808,-0.019976
-0.165053734,non,-0.003934667,-0.007869333,-0.011804,-0.015738667,-0.019673333
-0.162528532,non,-0.003874133,-0.007748267,-0.0116224,-0.015496533,-0.019370667
-0.160002673,non,-0.0038136,-0.0076272,-0.0114408,-0.0152544,-0.019068
-0.157476167,non,-0.003753067,-0.007506133,-0.0112592,-0.015012267,-0.018765333
-0.154949025,non,-0.003692533,-0.007385067,-0.0110776,-0.014770133,-0.018462667
-0.152421256,non,-0.003632,-0.007264,-0.010896,-0.014528,-0.01816
-0.149892872,non,-0.003571467,-0.007142933,-0.0107144,-0.014285867,-0.017857333
-0.147363883,non,-0.003510933,-0.007021867,-0.0105328,-0.014043733,-0.017554667
-0.144834299,non,-0.0034504,-0.0069008,-0.0103512,-0.0138016,-0.017252
-0.142304131,non,-0.003389867,-0.006779733,-0.0101696,-0.013559467,-0.016949333
-0.139773388,non,-0.003329333,-0.006658667,-0.009988,-0.013317333,-0.016646667
-0.137242082,non,-0.0032688,-0.0065376,-0.0098064,-0.0130752,-0.016344
-0.134710223,non,-0.003208267,-0.006416533,-0.0096248,-0.012833067,-0.016041333
-0.13217782,non,-0.003147733,-0.006295467,-0.0094432,-0.012590933,-0.015738667
-0.129644885,non,-0.0030872,-0.0061744,-0.0092616,-0.0123488,-0.015436
-0.127111428,non,-0.003026667,-0.006053333,-0.00908,-0.012106667,-0.015133333
-0.12457746,non,-0.002966133,-0.005932267,-0.0088984,-0.011864533,-0.014830667
-0.122042989,non,-0.0029056,-0.0058112,-0.0087168,-0.0116224,-0.014528
-0.119508027,non,-0.002845067,-0.005690133,-0.0085352,-0.011380267,-0.014225333
-0.116972585,non,-0.002784533,-0.005569067,-0.0083536,-0.011138133,-0.013922667
-0.114436672,non,-0.002724,-0.005448,-0.008172,-0.010896,-0.01362
-0.111900299,non,-0.002663467,-0.005326933,-0.0079904,-0.010653867,-0.013317333
-0.109363475,non,-0.002602933,-0.005205867,-0.0078088,-0.010411733,-0.013014667
-0.106826213,non,-0.0025424,-0.0050848,-0.0076272,-0.0101696,-0.012712
-0.10428852,non,-0.002481867,-0.004963733,-0.0074456,-0.009927467,-0.012409333
-0.101750409,non,-0.002421333,-0.004842667,-0.007264,-0.009685333,-0.012106667
-0.099211889,non,-0.0023608,-0.0047216,-0.0070824,-0.0094432,-0.011804
-0.096672971,non,-0.002300267,-0.004600533,-0.0069008,-0.009201067,-0.011501333
-0.094133664,non,-0.002239733,-0.004479467,-0.0067192,-0.008958933,-0.011198667
-0.09159398,non,-0.0021792,-0.0043584,-0.0065376,-0.0087168,-0.010896
-0.089053928,non,-0.002118667,-0.004237333,-0.006356,-0.008474667,-0.010593333
-0.086513518,non,-0.002058133,-0.004116267,-0.0061744,-0.008232533,-0.010290667
-0.083972761,non,-0.0019976,-0.0039952,-0.0059928,-0.0079904,-0.009988
-0.081431668,non,-0.001937067,-0.003874133,-0.0058112,-0.007748267,-0.009685333
-0.078890248,non,-0.001876533,-0.003753067,-0.0056296,-0.007506133,-0.009382667
-0.076348511,non,-0.001816,-0.003632,-0.005448,-0.007264,-0.00908
-0.073806469,non,-0.001755467,-0.003510933,-0.0052664,-0.007021867,-0.008777333
-0.07126413,non,-0.001694933,-0.003389867,-0.0050848,-0.006779733,-0.008474667
-0.068721506,non,-0.0016344,-0.0032688,-0.0049032,-0.0065376,-0.008172
-0.066178606,non,-0.001573867,-0.003147733,-0.0047216,-0.006295467,-0.007869333
-0.063635441,non,-0.001513333,-0.003026667,-0.00454,-0.006053333,-0.007566667
-0.061092022,non,-0.0014528,-0.0029056,-0.0043584,-0.0058112,-0.007264
-0.058548357,non,-0.001392267,-0.002784533,-0.0041768,-0.005569067,-0.006961333
-0.056004458,non,-0.001331733,-0.002663467,-0.0039952,-0.005326933,-0.006658667
